"id"	"sex"	"beep"	"pa1"	"pa2"	"pa3"	"na1"	"na2"	"na3"	"na4"
64	"female"	36	6	6	4	2	3	2	1
64	"female"	37	5	6	4	2	3	1	1
64	"female"	38	5	3	3	3	5	1	1
64	"female"	39	5	5	3	3	4	1	1
64	"female"	40	5	5	2	3	3	1	1
65	"female"	1	3	1	3	6	1	3	1
65	"female"	2	4	2	3	6	1	1	1
65	"female"	3	5	3	3	6	1	1	1
65	"female"	4	4	1	3	7	1	1	2
65	"female"	6	6	3	4	4	1	1	1
65	"female"	9	2	2	3	6	1	2	1
65	"female"	10	5	5	4	6	1	1	1
65	"female"	11	4	3	3	5	1	1	1
65	"female"	12	3	1	2	6	1	2	1
65	"female"	13	4	5	3	6	1	1	1
65	"female"	14	3	2	3	7	1	2	1
65	"female"	15	5	3	4	4	1	1	1
65	"female"	16	3	1	3	6	1	2	2
65	"female"	17	5	5	3	5	1	1	1
65	"female"	18	5	4	5	3	1	1	1
65	"female"	19	3	2	4	5	1	1	2
65	"female"	20	3	4	4	5	1	2	1
65	"female"	22	5	2	4	6	1	2	1
65	"female"	24	5	4	3	4	1	1	1
65	"female"	25	3	2	2	4	1	1	1
65	"female"	26	4	2	3	6	1	1	1
65	"female"	27	6	5	6	4	1	2	1
65	"female"	28	4	3	3	7	1	1	1
65	"female"	29	3	1	2	6	1	2	1
65	"female"	30	4	1	3	4	1	2	2
65	"female"	31	2	1	1	7	1	3	2
65	"female"	32	4	2	4	6	1	1	2
65	"female"	33	3	1	2	5	1	2	1
65	"female"	35	4	2	3	5	1	2	1
65	"female"	36	6	3	4	4	1	1	1
65	"female"	37	5	4	5	6	1	1	2
65	"female"	38	4	2	3	6	1	4	2
65	"female"	39	5	3	3	5	1	1	1
65	"female"	40	4	3	4	4	1	1	1
66	"male"	2	7	4	6	2	1	2	1
66	"male"	4	6	5	6	3	1	3	1
66	"male"	5	5	6	6	3	1	2	1
66	"male"	6	4	5	6	4	2	4	2
66	"male"	7	6	6	6	4	1	2	1
66	"male"	8	4	3	4	5	1	4	3
66	"male"	9	6	5	7	2	1	2	1
66	"male"	10	5	4	6	4	1	5	2
66	"male"	11	4	5	5	3	1	3	1
66	"male"	12	5	3	5	2	1	3	1
66	"male"	16	6	4	4	3	1	4	2
66	"male"	17	6	6	7	2	1	3	1
66	"male"	18	5	5	5	4	1	3	2
66	"male"	19	4	4	6	4	1	4	1
66	"male"	20	6	5	5	3	1	3	1
66	"male"	22	5	5	6	4	1	4	2
66	"male"	23	5	5	5	4	1	4	2
66	"male"	24	5	5	6	5	1	5	2
66	"male"	25	4	4	4	4	1	4	4
66	"male"	26	6	6	7	4	1	3	1
66	"male"	27	6	6	7	3	2	4	1
66	"male"	29	4	2	4	4	1	3	3
66	"male"	30	5	6	5	4	1	3	1
66	"male"	31	5	6	7	3	1	1	1
66	"male"	32	5	4	6	5	1	3	1
66	"male"	33	6	6	7	3	1	3	1
66	"male"	34	5	6	6	3	1	2	1
66	"male"	35	4	2	4	3	1	3	2
66	"male"	36	5	5	6	2	1	3	1
66	"male"	37	5	5	6	3	1	2	1
66	"male"	39	3	3	4	5	1	3	3
66	"male"	40	3	4	4	6	2	5	2
67	"male"	2	4	5	4	4	1	2	4
67	"male"	4	5	3	4	4	1	1	2
67	"male"	5	5	5	4	6	2	1	3
67	"male"	6	2	3	2	6	2	2	4
67	"male"	7	3	4	3	5	1	3	3
67	"male"	8	5	5	3	5	1	1	3
67	"male"	9	4	4	3	5	1	2	3
67	"male"	10	4	4	4	6	1	2	3
67	"male"	11	5	5	6	5	2	1	3
67	"male"	12	6	5	5	4	1	1	2
67	"male"	13	6	4	4	5	1	1	3
67	"male"	14	5	5	4	7	1	3	3
67	"male"	15	4	3	4	5	1	2	4
67	"male"	18	3	4	2	5	1	2	2
67	"male"	19	3	2	3	7	2	2	4
67	"male"	21	5	6	6	5	1	1	3
67	"male"	22	5	4	5	5	1	1	2
67	"male"	23	4	4	3	6	2	2	4
67	"male"	24	3	3	3	4	1	1	1
67	"male"	25	6	5	5	6	1	1	3
67	"male"	26	4	5	4	6	2	2	3
67	"male"	27	5	3	4	5	2	1	2
67	"male"	28	4	4	4	5	1	2	4
67	"male"	29	5	5	5	7	2	2	3
67	"male"	31	5	4	2	6	1	2	3
67	"male"	32	4	3	5	5	2	1	1
67	"male"	34	5	4	4	7	3	2	5
67	"male"	35	3	4	3	6	1	1	3
67	"male"	36	5	4	4	4	2	2	4
67	"male"	37	6	3	4	6	1	2	3
67	"male"	38	4	5	4	6	2	2	4
67	"male"	40	4	4	4	7	4	2	3
68	"male"	1	6	6	4	3	2	2	3
68	"male"	3	4	4	3	5	4	3	5
68	"male"	4	6	6	4	3	2	2	3
68	"male"	5	7	6	6	3	2	2	3
68	"male"	6	6	6	4	3	2	1	2
68	"male"	8	6	7	4	3	2	2	4
68	"male"	9	6	7	5	2	2	1	3
68	"male"	10	7	6	5	3	1	2	3
68	"male"	11	6	5	3	4	3	2	4
68	"male"	12	6	6	6	2	1	3	4
68	"male"	13	6	7	5	2	1	1	3
68	"male"	14	5	7	5	3	2	3	5
68	"male"	15	6	7	4	5	2	3	4
68	"male"	17	6	6	4	5	2	3	5
68	"male"	18	6	6	5	4	3	3	6
68	"male"	19	6	7	3	4	2	2	5
68	"male"	20	5	6	4	4	1	1	3
68	"male"	22	6	7	5	3	1	2	4
68	"male"	23	5	7	5	2	1	4	4
68	"male"	24	7	7	6	1	1	2	1
68	"male"	25	4	5	3	6	4	5	6
68	"male"	26	6	7	6	2	1	2	3
68	"male"	27	7	7	5	3	2	3	3
68	"male"	28	5	7	5	3	2	2	3
68	"male"	29	6	7	3	3	1	3	5
68	"male"	30	6	6	4	3	2	2	3
68	"male"	31	4	5	3	2	1	2	4
68	"male"	34	5	7	5	3	1	2	5
68	"male"	35	4	6	4	4	2	3	4
68	"male"	36	6	7	4	3	2	2	4
68	"male"	37	7	7	5	2	1	3	2
68	"male"	38	6	6	5	3	1	2	3
68	"male"	40	5	6	4	3	4	3	6
69	"female"	1	5	6	3	1	2	2	1
69	"female"	3	7	7	5	2	1	1	1
69	"female"	4	6	7	4	1	1	1	1
69	"female"	5	7	7	4	1	1	1	1
69	"female"	7	5	7	3	1	1	1	1
69	"female"	9	5	6	4	3	1	3	1
69	"female"	10	5	7	5	1	1	1	1
69	"female"	11	7	7	6	1	1	1	1
69	"female"	14	5	5	3	2	1	1	1
69	"female"	15	4	6	3	1	1	2	1
69	"female"	16	7	7	5	1	1	1	1
69	"female"	17	4	6	4	1	1	2	1
69	"female"	18	7	7	5	1	1	2	1
69	"female"	19	7	7	6	1	1	1	1
69	"female"	20	6	7	4	1	1	1	1
69	"female"	22	6	7	4	1	1	1	1
69	"female"	23	6	6	4	1	1	1	1
69	"female"	24	5	6	3	2	1	3	1
69	"female"	25	5	6	4	2	1	3	1
69	"female"	26	6	7	4	1	1	1	1
69	"female"	27	6	7	5	1	1	1	1
69	"female"	29	7	7	4	1	1	1	1
69	"female"	30	7	7	5	2	1	2	1
69	"female"	33	5	6	2	3	2	3	1
69	"female"	34	7	7	4	2	1	2	1
69	"female"	35	6	7	4	1	1	1	1
69	"female"	36	5	7	4	2	1	2	1
69	"female"	37	7	7	4	2	1	1	1
69	"female"	38	7	7	6	1	1	1	1
69	"female"	40	6	5	3	2	1	3	1
70	"female"	1	6	7	5	5	5	3	3
70	"female"	3	4	7	4	6	7	6	4
70	"female"	4	5	7	4	3	4	4	2
70	"female"	5	6	6	4	4	6	4	1
70	"female"	7	4	7	4	3	5	4	2
70	"female"	8	5	6	5	5	5	4	2
70	"female"	9	5	7	4	4	5	4	4
70	"female"	10	5	6	4	3	5	3	1
70	"female"	12	5	6	4	5	5	5	4
70	"female"	13	4	5	3	7	7	4	3
70	"female"	14	6	7	4	3	5	4	2
70	"female"	15	4	5	2	6	6	4	3
70	"female"	16	4	4	4	5	7	5	4
70	"female"	17	5	6	5	5	5	3	1
70	"female"	19	6	7	5	2	6	4	1
70	"female"	20	6	7	4	4	5	5	2
70	"female"	23	4	5	4	4	4	5	1
70	"female"	24	5	5	2	5	6	5	3
70	"female"	25	6	6	4	4	5	4	3
70	"female"	26	4	5	4	5	7	5	5
70	"female"	27	7	7	5	2	5	4	3
70	"female"	28	6	6	4	4	5	5	2
70	"female"	29	4	4	2	5	7	6	5
70	"female"	31	5	6	4	5	6	5	4
70	"female"	32	6	7	6	5	5	3	2
70	"female"	34	7	7	6	3	4	3	1
70	"female"	35	5	5	3	5	6	5	4
70	"female"	36	5	6	5	4	4	4	3
70	"female"	37	6	7	5	4	4	4	3
70	"female"	38	7	7	5	4	4	4	3
70	"female"	39	4	7	5	5	5	3	2
70	"female"	40	5	7	5	5	4	4	3
71	"male"	2	4	3	2	4	2	3	5
71	"male"	3	5	3	3	3	1	2	2
71	"male"	4	5	5	4	2	1	2	3
71	"male"	5	5	4	4	3	1	3	1
71	"male"	7	5	5	3	5	1	3	2
71	"male"	8	5	5	3	3	1	2	2
71	"male"	9	6	5	3	1	1	1	2
71	"male"	10	6	6	4	3	1	2	1
71	"male"	12	3	5	3	1	1	1	3
71	"male"	13	4	3	2	2	1	3	2
71	"male"	15	6	5	3	3	1	2	2
71	"male"	16	5	5	3	2	1	1	1
71	"male"	17	4	3	3	3	1	2	2
71	"male"	18	4	4	3	3	1	3	3
71	"male"	20	3	3	2	3	1	2	4
71	"male"	21	6	5	5	2	1	2	1
71	"male"	22	4	4	3	5	2	4	4
71	"male"	23	6	6	4	2	1	2	1
71	"male"	24	5	5	4	4	1	3	2
71	"male"	25	5	6	5	2	1	1	2
71	"male"	26	6	5	3	2	1	2	2
71	"male"	27	3	3	2	3	1	2	4
71	"male"	28	4	4	2	3	1	3	4
71	"male"	29	5	7	4	1	1	1	2
71	"male"	30	4	5	3	2	1	2	2
71	"male"	31	5	5	5	2	1	2	2
71	"male"	32	7	6	3	3	1	1	2
71	"male"	33	5	4	3	4	1	2	2
71	"male"	34	4	5	3	4	1	1	3
71	"male"	35	6	5	3	2	1	1	2
71	"male"	36	5	5	3	1	1	2	2
71	"male"	37	4	5	3	3	1	4	3
71	"male"	38	5	6	4	2	1	2	3
71	"male"	39	6	5	3	2	1	3	2
71	"male"	40	6	4	4	1	1	1	1
72	"female"	1	4	3	3	4	1	3	1
72	"female"	3	4	5	4	2	1	1	1
72	"female"	5	5	5	5	1	1	1	1
72	"female"	6	5	6	6	1	1	1	1
72	"female"	7	4	4	4	1	1	3	1
72	"female"	8	4	6	3	2	1	1	1
72	"female"	10	5	5	5	1	1	1	1
72	"female"	11	5	4	5	1	1	1	1
72	"female"	12	5	4	5	2	1	1	1
72	"female"	13	5	3	3	4	1	2	1
72	"female"	14	4	3	2	3	1	3	1
72	"female"	15	2	3	3	4	1	1	1
72	"female"	16	3	3	5	2	1	3	1
72	"female"	18	5	3	4	1	1	1	1
72	"female"	19	6	5	7	1	1	1	1
72	"female"	22	6	5	6	1	1	1	1
72	"female"	25	4	5	4	3	1	1	1
72	"female"	27	4	5	4	1	1	2	1
72	"female"	28	5	6	6	2	1	2	1
72	"female"	29	5	5	4	1	1	2	1
72	"female"	30	6	6	5	1	1	1	1
72	"female"	31	3	4	5	2	2	2	1
72	"female"	32	4	4	4	2	1	1	1
72	"female"	33	5	6	5	2	1	1	1
72	"female"	34	4	3	2	3	2	2	1
72	"female"	36	5	6	5	3	1	1	1
72	"female"	38	3	5	4	3	1	2	1
72	"female"	39	4	3	3	2	1	3	1
73	"male"	1	5	6	5	2	1	1	1
73	"male"	3	6	6	4	1	1	1	1
73	"male"	5	6	6	4	1	1	1	1
73	"male"	6	7	7	6	1	1	1	1
73	"male"	7	6	5	4	1	1	1	1
73	"male"	8	5	6	4	2	1	1	1
73	"male"	10	6	7	5	1	1	1	1
73	"male"	11	6	6	4	2	1	1	1
73	"male"	12	5	6	3	1	1	1	1
73	"male"	14	5	5	4	1	1	1	1
73	"male"	15	5	5	5	1	1	1	1
73	"male"	16	5	6	4	1	1	1	1
73	"male"	17	6	6	5	2	1	1	1
73	"male"	20	5	6	4	2	1	1	1
73	"male"	22	7	7	6	1	1	1	1
73	"male"	24	7	7	6	1	1	1	1
73	"male"	25	5	6	3	1	1	1	1
73	"male"	26	7	7	4	1	1	1	1
73	"male"	27	5	7	3	1	1	1	1
73	"male"	28	7	7	6	1	1	1	1
73	"male"	29	6	5	3	2	1	1	1
73	"male"	30	5	6	3	2	1	1	1
73	"male"	31	6	7	4	1	1	1	1
73	"male"	32	6	7	6	1	1	1	1
73	"male"	34	5	6	4	1	1	1	1
73	"male"	36	7	7	5	1	1	1	1
73	"male"	37	7	6	6	1	1	1	1
73	"male"	38	6	6	5	2	1	1	1
73	"male"	39	4	4	3	1	1	1	1
73	"male"	40	5	7	4	1	1	1	1
74	"male"	2	3	3	3	6	6	7	5
74	"male"	3	3	2	4	4	4	5	3
74	"male"	4	4	3	3	5	5	5	3
74	"male"	5	4	3	4	4	2	3	4
74	"male"	7	4	2	3	6	4	6	5
74	"male"	8	3	1	3	6	4	6	6
74	"male"	9	4	1	2	6	5	5	5
74	"male"	10	5	2	3	5	4	5	6
74	"male"	11	3	1	2	7	7	7	5
74	"male"	12	3	1	2	3	3	6	4
74	"male"	13	3	2	2	6	5	5	5
74	"male"	15	4	1	4	4	4	6	4
74	"male"	16	4	4	5	4	5	5	5
74	"male"	17	3	1	2	5	6	5	5
74	"male"	18	4	2	1	5	4	7	6
74	"male"	19	4	3	3	5	4	5	4
74	"male"	21	3	1	2	6	4	7	7
74	"male"	22	3	1	2	4	4	6	5
74	"male"	23	4	3	4	4	5	4	5
74	"male"	24	4	2	4	6	5	4	4
74	"male"	26	4	1	3	5	5	7	6
74	"male"	27	3	1	1	6	4	5	5
74	"male"	28	3	2	2	7	6	7	7
74	"male"	29	3	1	3	7	6	7	4
74	"male"	30	3	3	3	5	5	5	5
74	"male"	32	3	1	2	5	5	6	6
74	"male"	33	4	2	3	5	5	5	5
74	"male"	35	3	1	1	6	5	6	5
74	"male"	36	2	1	2	6	4	5	6
74	"male"	37	3	1	2	5	3	5	4
74	"male"	38	5	2	4	5	4	4	3
74	"male"	39	4	1	2	6	5	4	6
74	"male"	40	4	1	3	6	5	6	5
75	"male"	1	4	5	5	2	1	3	1
75	"male"	3	5	5	4	1	1	2	1
75	"male"	5	4	5	4	1	1	1	1
75	"male"	6	5	5	4	2	1	1	1
75	"male"	7	5	7	4	1	1	1	1
75	"male"	8	4	5	4	1	1	1	1
75	"male"	9	4	5	5	2	1	2	2
75	"male"	11	4	6	4	2	1	2	1
75	"male"	12	4	6	4	2	1	3	1
75	"male"	13	6	6	5	1	1	1	1
75	"male"	14	3	5	2	2	1	2	1
75	"male"	15	3	5	4	2	1	1	1
75	"male"	17	2	4	4	1	1	3	2
75	"male"	19	3	5	3	1	1	2	1
75	"male"	20	5	6	5	1	1	2	1
75	"male"	22	3	5	2	1	1	2	1
75	"male"	23	3	4	3	1	1	3	2
75	"male"	24	4	5	2	1	1	1	1
75	"male"	25	4	5	2	1	1	2	1
75	"male"	26	3	7	3	1	1	1	1
75	"male"	27	5	7	5	2	1	2	1
75	"male"	28	3	4	4	1	1	2	1
75	"male"	29	4	6	3	1	1	1	1
75	"male"	30	3	6	5	1	1	1	1
75	"male"	31	1	5	3	3	1	2	1
75	"male"	33	4	6	4	1	1	2	1
75	"male"	34	4	6	4	2	1	3	1
75	"male"	35	4	7	4	1	1	1	1
75	"male"	36	4	5	4	1	1	3	1
75	"male"	37	2	4	4	1	1	2	1
75	"male"	38	6	5	3	1	1	1	1
75	"male"	39	4	6	5	3	1	1	1
75	"male"	40	4	7	3	1	1	1	1
76	"female"	1	4	7	5	5	1	3	1
76	"female"	2	3	7	4	6	2	4	1
76	"female"	3	5	7	5	6	2	5	2
76	"female"	4	3	7	4	5	1	4	1
76	"female"	5	3	7	5	6	3	5	3
76	"female"	6	4	7	4	6	2	4	2
76	"female"	7	2	5	3	6	3	3	3
76	"female"	9	6	7	7	4	1	3	1
76	"female"	10	4	7	4	6	3	5	2
76	"female"	11	4	7	5	6	2	4	3
76	"female"	12	4	7	5	6	3	6	3
76	"female"	15	4	7	5	6	3	5	2
76	"female"	16	2	7	4	6	3	5	3
76	"female"	18	6	7	6	5	2	3	2
76	"female"	21	2	7	3	5	2	6	1
76	"female"	22	2	6	4	6	1	5	2
76	"female"	23	3	7	4	7	3	5	2
76	"female"	24	3	6	5	7	3	4	2
76	"female"	25	3	7	5	6	2	4	2
76	"female"	26	4	7	6	5	2	4	2
76	"female"	27	3	7	4	5	1	5	1
76	"female"	28	5	7	4	5	2	4	2
76	"female"	29	3	7	4	5	2	4	2
76	"female"	30	2	7	4	7	3	5	1
76	"female"	34	5	7	5	5	1	3	1
76	"female"	35	5	7	6	5	1	3	1
76	"female"	36	4	7	4	5	2	5	3
76	"female"	38	4	7	5	5	1	3	1
76	"female"	40	4	7	5	5	1	2	1
77	"female"	1	1	1	1	7	3	6	3
77	"female"	2	3	3	3	4	1	4	1
77	"female"	4	3	2	1	4	1	4	1
77	"female"	5	4	3	1	3	1	3	1
77	"female"	7	5	5	3	3	1	4	1
77	"female"	8	3	4	1	5	1	4	1
77	"female"	9	4	4	1	4	1	2	1
77	"female"	10	5	3	3	5	1	3	1
77	"female"	11	4	4	3	3	1	1	1
77	"female"	14	3	3	1	4	1	3	1
77	"female"	15	4	3	1	6	2	4	4
77	"female"	16	3	2	1	6	2	6	2
77	"female"	17	2	3	2	4	1	4	1
77	"female"	18	4	4	2	4	1	3	1
77	"female"	19	5	5	3	5	1	1	1
77	"female"	20	4	2	1	3	2	4	1
77	"female"	23	3	4	2	3	2	4	1
77	"female"	24	2	1	1	4	2	4	1
77	"female"	25	3	3	1	5	1	4	3
77	"female"	26	3	3	2	4	1	4	1
77	"female"	27	3	2	1	4	1	3	1
77	"female"	28	2	2	1	6	2	4	1
77	"female"	30	3	3	1	5	1	4	2
77	"female"	32	1	2	1	4	1	3	1
77	"female"	33	4	3	1	5	1	3	1
77	"female"	34	3	2	1	5	2	4	1
77	"female"	35	3	2	1	5	1	5	2
77	"female"	37	4	2	2	4	1	3	3
77	"female"	38	2	2	2	3	1	3	1
77	"female"	39	3	2	1	6	1	4	3
77	"female"	40	4	3	2	5	1	3	1
78	"female"	1	4	7	4	4	1	2	2
78	"female"	2	6	7	6	4	1	1	1
78	"female"	3	5	7	5	1	1	1	1
78	"female"	4	3	7	3	4	1	3	3
78	"female"	6	6	7	5	4	1	1	1
78	"female"	7	5	7	4	3	1	1	1
78	"female"	8	3	6	2	3	1	2	1
78	"female"	9	4	7	4	3	1	3	1
78	"female"	10	5	7	4	3	1	1	1
78	"female"	17	4	5	3	5	1	2	1
78	"female"	18	4	7	3	3	1	3	1
78	"female"	20	4	7	6	4	1	3	2
78	"female"	21	4	6	3	5	1	3	2
78	"female"	23	5	7	4	6	1	1	2
78	"female"	24	7	7	5	2	1	1	1
